,match_type,date,home,away,score,points,Vic,GF,GA,GD,ExpGf,ExpGa,ExpGd,ExpPPM,ExpRate
0,Champions League 2002/2003,2002-01-10,H,Olympiakos Piräus,4:0 (2:0),3.0,1.0,4.0,0.0,4.0,4.0,0.0,4.0,3.0,1.0
1,Premier League 2002/2003,2002-01-12,A,Liverpool FC,2:1 (0:0),3.0,1.0,2.0,1.0,1.0,3.0,0.5,2.5,3.0,1.0
2,Premier League 2002/2003,2002-02-11,H,Southampton FC,2:1 (1:1),3.0,1.0,2.0,1.0,1.0,2.66666666667,0.666666666667,2.0,3.0,1.0
3,League Cup 2002/2003,2002-02-12,A,Burnley FC,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,2.5,0.5,2.0,3.0,1.0
4,Premier League 2002/2003,2002-03-09,H,Middlesbrough FC,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,2.2,0.4,1.8,3.0,1.0
5,League Cup 2002/2003,2002-04-11,H,Leicester City,2:0 (0:0),3.0,1.0,2.0,0.0,2.0,2.16666666667,0.333333333333,1.83333333333,3.0,1.0
6,Premier League 2002/2003,2002-07-10,H,Everton FC,3:0 (0:0),3.0,1.0,3.0,0.0,3.0,2.28571428571,0.285714285714,2.0,3.0,1.0
7,Premier League 2002/2003,2002-07-12,H,Arsenal FC,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,2.25,0.25,2.0,3.0,1.0
8,Champions League Qual. 2002/2003,2002-08-14,A,Zalaegerszegi TE,0:1 (0:0),0.0,0.0,0.0,1.0,-1.0,2.0,0.333333333333,1.66666666667,2.66666666667,0.888888888889
9,Premier League 2002/2003,2002-08-17,H,West Bromwich Albion,1:0 (0:0),3.0,1.0,1.0,0.0,1.0,1.9,0.3,1.6,2.7,0.9
10,Premier League 2002/2003,2002-08-23,A,Chelsea FC,2:2 (1:2),1.0,0.0,2.0,2.0,0.0,1.90909090909,0.454545454545,1.45454545455,2.54545454545,0.818181818182
11,Champions League Qual. 2002/2003,2002-08-27,H,Zalaegerszegi TE,5:0 (3:0),3.0,1.0,5.0,0.0,5.0,2.16666666667,0.416666666667,1.75,2.58333333333,0.833333333333
12,Premier League 2002/2003,2002-08-31,A,Sunderland AFC,1:1 (1:0),1.0,0.0,1.0,1.0,0.0,2.07692307692,0.461538461538,1.61538461538,2.46153846154,0.769230769231
13,Premier League 2002/2003,2002-09-11,A,Manchester City,1:3 (1:2),0.0,0.0,1.0,3.0,-2.0,2.0,0.642857142857,1.35714285714,2.28571428571,0.714285714286
14,Premier League 2002/2003,2002-09-14,A,Leeds United,0:1 (0:0),0.0,0.0,0.0,1.0,-1.0,1.86666666667,0.666666666667,1.2,2.13333333333,0.666666666667
15,Champions League 2002/2003,2002-09-18,H,Maccabi Haifa,5:2 (2:1),3.0,1.0,5.0,2.0,3.0,2.0625,0.75,1.3125,2.1875,0.6875
16,Premier League 2002/2003,2002-09-21,H,Tottenham Hotspur,1:0 (0:0),3.0,1.0,1.0,0.0,1.0,2.0,0.705882352941,1.29411764706,2.23529411765,0.705882352941
17,Champions League 2002/2003,2002-09-24,A,Bayer Leverkusen,2:1 (2:0),3.0,1.0,2.0,1.0,1.0,2.0,0.722222222222,1.27777777778,2.27777777778,0.722222222222
18,Premier League 2002/2003,2002-09-28,A,Charlton Athletic,3:1 (0:1),3.0,1.0,3.0,1.0,2.0,2.05263157895,0.736842105263,1.31578947368,2.31578947368,0.736842105263
19,Premier League 2002/2003,2002-10-19,A,Fulham FC,1:1 (0:1),1.0,0.0,1.0,1.0,0.0,2.0,0.75,1.25,2.25,0.7
20,Champions League 2002/2003,2002-10-23,A,Olympiakos Piräus,3:2 (1:0),3.0,1.0,3.0,2.0,1.0,2.04761904762,0.809523809524,1.2380952381,2.28571428571,0.714285714286
21,Premier League 2002/2003,2002-10-26,H,Aston Villa,1:1 (0:1),1.0,0.0,1.0,1.0,0.0,2.0,0.818181818182,1.18181818182,2.22727272727,0.681818181818
22,Champions League 2002/2003,2002-10-29,A,Maccabi Haifa,0:3 (0:1),0.0,0.0,0.0,3.0,-3.0,1.91304347826,0.913043478261,1.0,2.13043478261,0.652173913043
23,Premier League 2002/2003,2002-11-09,H,Bolton Wanderers,0:1 (0:0),0.0,0.0,0.0,1.0,-1.0,1.83333333333,0.916666666667,0.916666666667,2.04166666667,0.625
24,Champions League 2002/2003,2002-11-12,H,Deportivo La Coruña,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,1.84,0.88,0.96,2.08,0.64
25,Champions League 2002/2003,2002-11-13,H,Bayer Leverkusen,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,1.84615384615,0.846153846154,1.0,2.11538461538,0.653846153846
26,Premier League 2002/2003,2002-11-17,A,West Ham United,1:1 (1:0),1.0,0.0,1.0,1.0,0.0,1.81481481481,0.851851851852,0.962962962963,2.07407407407,0.62962962963
27,Premier League 2002/2003,2002-11-23,H,Newcastle United,5:3 (3:1),3.0,1.0,5.0,3.0,2.0,1.92857142857,0.928571428571,1.0,2.10714285714,0.642857142857
28,Champions League 2002/2003,2002-11-26,A,FC Basel,3:1 (0:1),3.0,1.0,3.0,1.0,2.0,1.96551724138,0.931034482759,1.03448275862,2.13793103448,0.655172413793
29,Premier League 2002/2003,2002-12-14,H,West Ham United,3:0 (2:0),3.0,1.0,3.0,0.0,3.0,2.0,0.9,1.1,2.16666666667,0.666666666667
30,League Cup 2002/2003,2002-12-16,H,Chelsea FC,1:0 (0:0),3.0,1.0,1.0,0.0,1.0,1.96774193548,0.870967741935,1.09677419355,2.1935483871,0.677419354839
31,Premier League 2002/2003,2002-12-22,A,Blackburn Rovers,0:1 (0:1),0.0,0.0,0.0,1.0,-1.0,1.90625,0.875,1.03125,2.125,0.65625
32,Premier League 2002/2003,2002-12-26,A,Middlesbrough FC,1:3 (0:1),0.0,0.0,1.0,3.0,-2.0,1.87878787879,0.939393939394,0.939393939394,2.06060606061,0.636363636364
33,Premier League 2002/2003,2002-12-28,H,Birmingham City,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,1.88235294118,0.911764705882,0.970588235294,2.08823529412,0.647058823529
34,Premier League 2002/2003,2003-01-01,H,Sunderland AFC,2:1 (0:1),3.0,1.0,2.0,1.0,1.0,1.88571428571,0.914285714286,0.971428571429,2.11428571429,0.657142857143
35,Premier League 2002/2003,2003-01-02,A,Southampton FC,2:0 (2:0),3.0,1.0,2.0,0.0,2.0,1.88888888889,0.888888888889,1.0,2.13888888889,0.666666666667
36,League Cup 2002/2003,2003-01-03,N,Liverpool FC,0:2 (0:1),0.0,0.0,0.0,2.0,-2.0,1.83783783784,0.918918918919,0.918918918919,2.08108108108,0.648648648649
37,Champions League 2003/2004,2003-01-10,A,VfB Stuttgart,1:2 (0:0),0.0,0.0,1.0,2.0,-1.0,1.81578947368,0.947368421053,0.868421052632,2.02631578947,0.631578947368
38,Premier League 2003/2004,2003-01-11,H,Portsmouth FC,3:0 (1:0),3.0,1.0,3.0,0.0,3.0,1.84615384615,0.923076923077,0.923076923077,2.05128205128,0.641025641026
39,Premier League 2002/2003,2003-01-18,H,Chelsea FC,2:1 (1:1),3.0,1.0,2.0,1.0,1.0,1.85,0.925,0.925,2.075,0.65
40,League Cup 2002/2003,2003-01-21,A,Blackburn Rovers,3:1 (2:1),3.0,1.0,3.0,1.0,2.0,1.87804878049,0.926829268293,0.951219512195,2.09756097561,0.658536585366
41,FA Cup 2002/2003,2003-01-25,H,West Ham United,6:0 (2:0),3.0,1.0,6.0,0.0,6.0,1.97619047619,0.904761904762,1.07142857143,2.11904761905,0.666666666667
42,FA Cup 2002/2003,2003-02-14,H,Arsenal FC,0:2 (0:1),0.0,0.0,0.0,2.0,-2.0,1.93023255814,0.93023255814,1.0,2.06976744186,0.651162790698
43,Champions League 2002/2003,2003-02-19,H,Juventus,2:1 (1:0),3.0,1.0,2.0,1.0,1.0,1.93181818182,0.931818181818,1.0,2.09090909091,0.659090909091
44,Premier League 2002/2003,2003-02-22,A,Bolton Wanderers,1:1 (0:0),1.0,0.0,1.0,1.0,0.0,1.91111111111,0.933333333333,0.977777777778,2.06666666667,0.644444444444
45,Champions League 2002/2003,2003-02-25,A,Juventus,3:0 (2:0),3.0,1.0,3.0,0.0,3.0,1.9347826087,0.913043478261,1.02173913043,2.08695652174,0.652173913043
46,FA Cup 2002/2003,2003-03-01,H,Portsmouth FC,4:1 (2:1),3.0,1.0,4.0,1.0,3.0,1.97872340426,0.914893617021,1.06382978723,2.10638297872,0.659574468085
47,Premier League 2002/2003,2003-03-05,H,Charlton Athletic,4:1 (3:1),3.0,1.0,4.0,1.0,3.0,2.02083333333,0.916666666667,1.10416666667,2.125,0.666666666667
48,League Cup 2003/2004,2003-03-12,A,West Bromwich Albion,0:2 (0:1),0.0,0.0,0.0,2.0,-2.0,1.97959183673,0.938775510204,1.04081632653,2.08163265306,0.65306122449
49,Premier League 2002/2003,2003-03-15,A,Aston Villa,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,1.96,0.92,1.04,2.1,0.66
50,Champions League 2002/2003,2003-03-18,A,Deportivo La Coruña,0:2 (0:1),0.0,0.0,0.0,2.0,-2.0,1.92156862745,0.941176470588,0.980392156863,2.05882352941,0.647058823529
51,Premier League 2002/2003,2003-03-22,H,Fulham FC,3:0 (1:0),3.0,1.0,3.0,0.0,3.0,1.94230769231,0.923076923077,1.01923076923,2.07692307692,0.653846153846
52,Premier League 2002/2003,2003-04-02,A,Birmingham City,1:0 (0:0),3.0,1.0,1.0,0.0,1.0,1.92452830189,0.905660377358,1.01886792453,2.09433962264,0.660377358491
53,Premier League 2003/2004,2003-04-10,H,Birmingham City,3:0 (1:0),3.0,1.0,3.0,0.0,3.0,1.94444444444,0.888888888889,1.05555555556,2.11111111111,0.666666666667
54,Champions League 2003/2004,2003-04-11,H,Rangers FC,3:0 (2:0),3.0,1.0,3.0,0.0,3.0,1.96363636364,0.872727272727,1.09090909091,2.12727272727,0.672727272727
55,Premier League 2002/2003,2003-04-16,A,Arsenal FC,2:2 (1:0),1.0,0.0,2.0,2.0,0.0,1.96428571429,0.892857142857,1.07142857143,2.10714285714,0.660714285714
56,Premier League 2002/2003,2003-04-19,H,Blackburn Rovers,3:1 (2:1),3.0,1.0,3.0,1.0,2.0,1.98245614035,0.894736842105,1.08771929825,2.12280701754,0.666666666667
57,Champions League 2002/2003,2003-04-23,H,Real Madrid,4:3 (1:1),3.0,1.0,4.0,3.0,1.0,2.01724137931,0.931034482759,1.08620689655,2.13793103448,0.672413793103
58,Premier League 2002/2003,2003-04-27,A,Tottenham Hotspur,2:0 (0:0),3.0,1.0,2.0,0.0,2.0,2.01694915254,0.915254237288,1.10169491525,2.15254237288,0.677966101695
59,Premier League 2002/2003,2003-05-03,H,Leeds United,2:1 (1:0),3.0,1.0,2.0,1.0,1.0,2.01666666667,0.916666666667,1.1,2.16666666667,0.683333333333
60,Premier League 2002/2003,2003-05-04,H,Liverpool FC,4:0 (1:0),3.0,1.0,4.0,0.0,4.0,2.04918032787,0.901639344262,1.14754098361,2.18032786885,0.688524590164
61,League Cup 2002/2003,2003-06-01,H,Blackburn Rovers,1:1 (0:0),1.0,0.0,1.0,1.0,0.0,2.03225806452,0.903225806452,1.12903225806,2.16129032258,0.677419354839
62,Premier League 2003/2004,2003-06-12,H,Aston Villa,4:0 (2:0),3.0,1.0,4.0,0.0,4.0,2.06349206349,0.888888888889,1.1746031746,2.1746031746,0.68253968254
63,Champions League 2002/2003,2003-08-04,A,Real Madrid,1:3 (0:2),0.0,0.0,1.0,3.0,-2.0,2.046875,0.921875,1.125,2.140625,0.671875
64,Premier League 2003/2004,2003-08-16,H,Bolton Wanderers,4:0 (1:0),3.0,1.0,4.0,0.0,4.0,2.07692307692,0.907692307692,1.16923076923,2.15384615385,0.676923076923
65,Premier League 2003/2004,2003-08-23,A,Newcastle United,2:1 (0:1),3.0,1.0,2.0,1.0,1.0,2.07575757576,0.909090909091,1.16666666667,2.16666666667,0.681818181818
66,Premier League 2003/2004,2003-08-27,H,Wolverhampton Wanderers,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,2.05970149254,0.89552238806,1.16417910448,2.17910447761,0.686567164179
67,Premier League 2003/2004,2003-08-31,A,Southampton FC,0:1 (0:0),0.0,0.0,0.0,1.0,-1.0,2.02941176471,0.897058823529,1.13235294118,2.14705882353,0.676470588235
68,Premier League 2002/2003,2003-09-02,H,Manchester City,1:1 (1:0),1.0,0.0,1.0,1.0,0.0,2.01449275362,0.898550724638,1.11594202899,2.13043478261,0.666666666667
69,Premier League 2003/2004,2003-09-11,A,Liverpool FC,2:1 (0:0),3.0,1.0,2.0,1.0,1.0,2.01428571429,0.9,1.11428571429,2.14285714286,0.671428571429
70,Champions League 2003/2004,2003-09-12,H,VfB Stuttgart,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,2.01408450704,0.887323943662,1.12676056338,2.15492957746,0.676056338028
71,Premier League 2003/2004,2003-09-13,A,Charlton Athletic,2:0 (0:0),3.0,1.0,2.0,0.0,2.0,2.01388888889,0.875,1.13888888889,2.16666666667,0.680555555556
72,Champions League 2003/2004,2003-09-16,H,Panathinaikos,5:0 (4:0),3.0,1.0,5.0,0.0,5.0,2.05479452055,0.86301369863,1.19178082192,2.17808219178,0.684931506849
73,Premier League 2003/2004,2003-09-21,H,Arsenal FC,0:0 (0:0),1.0,0.0,0.0,0.0,0.0,2.02702702703,0.851351351351,1.17567567568,2.16216216216,0.675675675676
74,Premier League 2003/2004,2003-09-27,A,Leicester City,4:1 (3:0),3.0,1.0,4.0,1.0,3.0,2.05333333333,0.853333333333,1.2,2.17333333333,0.68
75,FA Community Shield 2003,2003-10-08,N,Arsenal FC,"4:3 (1:1, 1:1, 1:1) pso",3.0,1.0,4.0,3.0,1.0,2.07894736842,0.881578947368,1.19736842105,2.18421052632,0.684210526316
76,Premier League 2003/2004,2003-10-18,A,Leeds United,1:0 (0:0),3.0,1.0,1.0,0.0,1.0,2.06493506494,0.87012987013,1.19480519481,2.19480519481,0.688311688312
77,Champions League 2003/2004,2003-10-22,A,Rangers FC,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,2.05128205128,0.858974358974,1.19230769231,2.20512820513,0.692307692308
78,Premier League 2003/2004,2003-10-25,H,Fulham FC,1:3 (1:1),0.0,0.0,1.0,3.0,-2.0,2.03797468354,0.886075949367,1.15189873418,2.17721518987,0.683544303797
79,League Cup 2003/2004,2003-10-28,A,Leeds United,"3:2 (0:0, 1:1) aet",3.0,1.0,3.0,2.0,1.0,2.05,0.9,1.15,2.1875,0.6875
80,Premier League 2002/2003,2003-11-01,A,West Bromwich Albion,3:1 (2:1),3.0,1.0,3.0,1.0,2.0,2.06172839506,0.901234567901,1.16049382716,2.1975308642,0.691358024691
81,Premier League 2002/2003,2003-11-05,A,Everton FC,2:1 (1:1),3.0,1.0,2.0,1.0,1.0,2.06097560976,0.90243902439,1.15853658537,2.20731707317,0.69512195122
82,Premier League 2003/2004,2003-11-22,H,Blackburn Rovers,2:1 (2:0),3.0,1.0,2.0,1.0,1.0,2.06024096386,0.903614457831,1.15662650602,2.21686746988,0.698795180723
83,Champions League 2003/2004,2003-11-26,A,Panathinaikos,1:0 (0:0),3.0,1.0,1.0,0.0,1.0,2.04761904762,0.892857142857,1.15476190476,2.22619047619,0.702380952381
84,Premier League 2003/2004,2003-11-30,A,Chelsea FC,0:1 (0:1),0.0,0.0,0.0,1.0,-1.0,2.02352941176,0.894117647059,1.12941176471,2.2,0.694117647059
85,Champions League 2002/2003,2003-12-03,H,FC Basel,1:1 (0:1),1.0,0.0,1.0,1.0,0.0,2.01162790698,0.895348837209,1.11627906977,2.18604651163,0.686046511628
86,Premier League 2002/2003,2003-12-04,A,Newcastle United,6:2 (4:1),3.0,1.0,6.0,2.0,4.0,2.05747126437,0.908045977011,1.14942528736,2.19540229885,0.689655172414
87,Premier League 2003/2004,2003-12-13,H,Manchester City,3:1 (2:0),3.0,1.0,3.0,1.0,2.0,2.06818181818,0.909090909091,1.15909090909,2.20454545455,0.693181818182
88,Premier League 2003/2004,2003-12-21,A,Tottenham Hotspur,2:1 (2:0),3.0,1.0,2.0,1.0,1.0,2.06741573034,0.910112359551,1.15730337079,2.21348314607,0.696629213483
89,Premier League 2003/2004,2003-12-26,H,Everton FC,3:2 (2:1),3.0,1.0,3.0,2.0,1.0,2.07777777778,0.922222222222,1.15555555556,2.22222222222,0.7
90,Premier League 2003/2004,2003-12-28,A,Middlesbrough FC,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,2.06593406593,0.912087912088,1.15384615385,2.23076923077,0.703296703297
91,Premier League 2003/2004,2004-01-05,A,Blackburn Rovers,0:1 (0:0),0.0,0.0,0.0,1.0,-1.0,2.04347826087,0.913043478261,1.13043478261,2.20652173913,0.695652173913
92,League Cup 2004/2005,2004-01-12,H,Arsenal FC,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,2.03225806452,0.903225806452,1.12903225806,2.21505376344,0.698924731183
93,Premier League 2003/2004,2004-01-17,A,Wolverhampton Wanderers,0:1 (0:0),0.0,0.0,0.0,1.0,-1.0,2.01063829787,0.904255319149,1.10638297872,2.1914893617,0.691489361702
94,FA Cup 2003/2004,2004-01-25,A,Northampton Town,3:0 (1:0),3.0,1.0,3.0,0.0,3.0,2.02105263158,0.894736842105,1.12631578947,2.2,0.694736842105
95,Premier League 2003/2004,2004-01-31,H,Southampton FC,3:2 (2:1),3.0,1.0,3.0,2.0,1.0,2.03125,0.90625,1.125,2.20833333333,0.697916666667
96,FA Cup 2003/2004,2004-02-14,H,Manchester City,4:2 (1:0),3.0,1.0,4.0,2.0,2.0,2.05154639175,0.917525773196,1.13402061856,2.21649484536,0.701030927835
97,Premier League 2003/2004,2004-02-21,H,Leeds United,1:1 (0:0),1.0,0.0,1.0,1.0,0.0,2.04081632653,0.918367346939,1.12244897959,2.20408163265,0.69387755102
98,Champions League 2003/2004,2004-02-25,A,FC Porto,1:2 (1:1),0.0,0.0,1.0,2.0,-1.0,2.0303030303,0.929292929293,1.10101010101,2.18181818182,0.686868686869
99,Premier League 2003/2004,2004-02-28,A,Fulham FC,1:1 (1:0),1.0,0.0,1.0,1.0,0.0,2.02,0.93,1.09,2.17,0.68
100,FA Cup 2003/2004,2004-03-01,A,Aston Villa,2:1 (0:1),3.0,1.0,2.0,1.0,1.0,2.0198019802,0.930693069307,1.08910891089,2.17821782178,0.683168316832
101,FA Cup 2003/2004,2004-03-04,A,Arsenal FC,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,2.00980392157,0.921568627451,1.08823529412,2.1862745098,0.686274509804
102,Premier League 2004/2005,2004-03-10,H,Middlesbrough FC,1:1 (0:1),1.0,0.0,1.0,1.0,0.0,2.0,0.922330097087,1.07766990291,2.17475728155,0.679611650485
103,Champions League 2004/2005,2004-03-11,H,Sparta Praha,4:1 (2:0),3.0,1.0,4.0,1.0,3.0,2.01923076923,0.923076923077,1.09615384615,2.18269230769,0.682692307692
104,Premier League 2003/2004,2004-03-14,A,Manchester City,1:4 (1:2),0.0,0.0,1.0,4.0,-3.0,2.00952380952,0.952380952381,1.05714285714,2.1619047619,0.67619047619
105,Premier League 2003/2004,2004-03-20,H,Tottenham Hotspur,3:0 (1:0),3.0,1.0,3.0,0.0,3.0,2.01886792453,0.943396226415,1.07547169811,2.16981132075,0.679245283019
106,Premier League 2003/2004,2004-03-28,A,Arsenal FC,1:1 (0:0),1.0,0.0,1.0,1.0,0.0,2.00934579439,0.943925233645,1.06542056075,2.15887850467,0.672897196262
107,Premier League 2004/2005,2004-04-12,H,Southampton FC,3:0 (0:0),3.0,1.0,3.0,0.0,3.0,2.01851851852,0.935185185185,1.08333333333,2.16666666667,0.675925925926
108,Premier League 2003/2004,2004-04-13,H,Leicester City,1:0 (0:0),3.0,1.0,1.0,0.0,1.0,2.00917431193,0.926605504587,1.08256880734,2.17431192661,0.678899082569
109,Premier League 2003/2004,2004-04-17,A,Portsmouth FC,0:1 (0:1),0.0,0.0,0.0,1.0,-1.0,1.99090909091,0.927272727273,1.06363636364,2.15454545455,0.672727272727
110,Premier League 2003/2004,2004-04-20,H,Charlton Athletic,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,1.99099099099,0.918918918919,1.07207207207,2.16216216216,0.675675675676
111,Premier League 2003/2004,2004-04-24,H,Liverpool FC,0:1 (0:0),0.0,0.0,0.0,1.0,-1.0,1.97321428571,0.919642857143,1.05357142857,2.14285714286,0.669642857143
112,Premier League 2003/2004,2004-05-15,A,Aston Villa,2:0 (2:0),3.0,1.0,2.0,0.0,2.0,1.97345132743,0.911504424779,1.06194690265,2.15044247788,0.672566371681
113,FA Cup 2003/2004,2004-05-22,N,Millwall FC,3:0 (1:0),3.0,1.0,3.0,0.0,3.0,1.98245614035,0.90350877193,1.07894736842,2.15789473684,0.675438596491
114,FA Cup 2003/2004,2004-06-03,H,Fulham FC,2:1 (1:1),3.0,1.0,2.0,1.0,1.0,1.98260869565,0.904347826087,1.07826086957,2.1652173913,0.678260869565
115,Premier League 2003/2004,2004-07-01,A,Bolton Wanderers,2:1 (2:0),3.0,1.0,2.0,1.0,1.0,1.98275862069,0.905172413793,1.0775862069,2.1724137931,0.681034482759
116,Premier League 2003/2004,2004-07-02,A,Everton FC,4:3 (3:0),3.0,1.0,4.0,3.0,1.0,2.0,0.923076923077,1.07692307692,2.17948717949,0.683760683761
117,Premier League 2004/2005,2004-07-11,H,Manchester City,0:0 (0:0),1.0,0.0,0.0,0.0,0.0,1.98305084746,0.915254237288,1.06779661017,2.16949152542,0.677966101695
118,Premier League 2003/2004,2004-08-05,H,Chelsea FC,1:1 (0:1),1.0,0.0,1.0,1.0,0.0,1.97478991597,0.915966386555,1.05882352941,2.15966386555,0.672268907563
119,FA Community Shield 2004,2004-08-08,N,Arsenal FC,1:3 (0:0),0.0,0.0,1.0,3.0,-2.0,1.96666666667,0.933333333333,1.03333333333,2.14166666667,0.666666666667
120,Champions League 2004/2005,2004-08-12,A,Fenerbahçe,0:3 (0:0),0.0,0.0,0.0,3.0,-3.0,1.95041322314,0.95041322314,1.0,2.12396694215,0.661157024793
121,Premier League 2004/2005,2004-08-15,A,Chelsea FC,0:1 (0:1),0.0,0.0,0.0,1.0,-1.0,1.93442622951,0.950819672131,0.983606557377,2.10655737705,0.655737704918
122,Premier League 2004/2005,2004-08-21,H,Norwich City,2:1 (1:0),3.0,1.0,2.0,1.0,1.0,1.93495934959,0.951219512195,0.983739837398,2.11382113821,0.658536585366
123,Champions League Qual. 2004/2005,2004-08-25,H,Dinamo Bucureşti,3:0 (0:0),3.0,1.0,3.0,0.0,3.0,1.9435483871,0.943548387097,1.0,2.12096774194,0.661290322581
124,Premier League 2004/2005,2004-08-28,A,Blackburn Rovers,1:1 (0:1),1.0,0.0,1.0,1.0,0.0,1.936,0.944,0.992,2.112,0.656
125,Premier League 2004/2005,2004-08-30,H,Everton FC,0:0 (0:0),1.0,0.0,0.0,0.0,0.0,1.92063492063,0.936507936508,0.984126984127,2.10317460317,0.650793650794
126,Champions League 2003/2004,2004-09-03,H,FC Porto,1:1 (1:0),1.0,0.0,1.0,1.0,0.0,1.91338582677,0.937007874016,0.976377952756,2.09448818898,0.645669291339
127,Champions League 2004/2005,2004-09-15,A,Olympique Lyon,2:2 (0:2),1.0,0.0,2.0,2.0,0.0,1.9140625,0.9453125,0.96875,2.0859375,0.640625
128,Premier League 2004/2005,2004-09-20,H,Liverpool FC,2:1 (1:0),3.0,1.0,2.0,1.0,1.0,1.91472868217,0.945736434109,0.968992248062,2.09302325581,0.643410852713
129,Premier League 2004/2005,2004-09-25,A,Tottenham Hotspur,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,1.90769230769,0.938461538462,0.969230769231,2.1,0.646153846154
130,Champions League 2004/2005,2004-09-28,H,Fenerbahçe,6:2 (3:0),3.0,1.0,6.0,2.0,4.0,1.93893129771,0.946564885496,0.992366412214,2.10687022901,0.648854961832
131,Premier League 2003/2004,2004-10-04,A,Birmingham City,2:1 (0:1),3.0,1.0,2.0,1.0,1.0,1.93939393939,0.94696969697,0.992424242424,2.11363636364,0.651515151515
132,League Cup 2004/2005,2004-10-11,H,Crystal Palace,2:0 (2:0),3.0,1.0,2.0,0.0,2.0,1.93984962406,0.93984962406,1.0,2.12030075188,0.654135338346
133,Premier League 2004/2005,2004-10-16,A,Birmingham City,0:0 (0:0),1.0,0.0,0.0,0.0,0.0,1.92537313433,0.932835820896,0.992537313433,2.11194029851,0.649253731343
134,Champions League 2004/2005,2004-10-19,A,Sparta Praha,0:0 (0:0),1.0,0.0,0.0,0.0,0.0,1.91111111111,0.925925925926,0.985185185185,2.1037037037,0.644444444444
135,Premier League 2004/2005,2004-10-24,H,Arsenal FC,2:0 (0:0),3.0,1.0,2.0,0.0,2.0,1.91176470588,0.919117647059,0.992647058824,2.11029411765,0.647058823529
136,League Cup 2004/2005,2004-10-26,A,Crewe Alexandra,3:0 (1:0),3.0,1.0,3.0,0.0,3.0,1.9197080292,0.912408759124,1.00729927007,2.11678832117,0.649635036496
137,Premier League 2004/2005,2004-10-30,A,Portsmouth FC,0:2 (0:0),0.0,0.0,0.0,2.0,-2.0,1.90579710145,0.920289855072,0.985507246377,2.10144927536,0.644927536232
138,Premier League 2003/2004,2004-11-01,H,Newcastle United,0:0 (0:0),1.0,0.0,0.0,0.0,0.0,1.89208633094,0.913669064748,0.978417266187,2.09352517986,0.640287769784
139,Premier League 2003/2004,2004-11-02,H,Middlesbrough FC,2:3 (1:2),0.0,0.0,2.0,3.0,-1.0,1.89285714286,0.928571428571,0.964285714286,2.07857142857,0.635714285714
140,Champions League Qual. 2004/2005,2004-11-08,A,Dinamo Bucureşti,2:1 (1:1),3.0,1.0,2.0,1.0,1.0,1.89361702128,0.929078014184,0.964539007092,2.08510638298,0.63829787234
141,Premier League 2004/2005,2004-11-09,A,Bolton Wanderers,2:2 (1:0),1.0,0.0,2.0,2.0,0.0,1.89436619718,0.93661971831,0.957746478873,2.07746478873,0.633802816901
142,Premier League 2004/2005,2004-11-14,A,Newcastle United,3:1 (1:0),3.0,1.0,3.0,1.0,2.0,1.9020979021,0.937062937063,0.965034965035,2.08391608392,0.636363636364
143,Premier League 2004/2005,2004-11-20,H,Charlton Athletic,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,1.90277777778,0.930555555556,0.972222222222,2.09027777778,0.638888888889
144,Champions League 2004/2005,2004-11-23,H,Olympique Lyon,2:1 (1:1),3.0,1.0,2.0,1.0,1.0,1.90344827586,0.931034482759,0.972413793103,2.09655172414,0.641379310345
145,Premier League 2004/2005,2004-11-27,A,West Bromwich Albion,3:0 (0:0),3.0,1.0,3.0,0.0,3.0,1.91095890411,0.924657534247,0.986301369863,2.10273972603,0.643835616438
146,Premier League 2004/2005,2004-12-13,A,Fulham FC,1:1 (1:0),1.0,0.0,1.0,1.0,0.0,1.90476190476,0.925170068027,0.979591836735,2.09523809524,0.639455782313
147,Premier League 2004/2005,2004-12-18,H,Crystal Palace,5:2 (2:2),3.0,1.0,5.0,2.0,3.0,1.92567567568,0.932432432432,0.993243243243,2.10135135135,0.641891891892
148,Premier League 2004/2005,2004-12-26,H,Bolton Wanderers,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,1.92617449664,0.926174496644,1.0,2.10738255034,0.644295302013
149,Premier League 2004/2005,2004-12-28,A,Aston Villa,1:0 (1:0),3.0,1.0,1.0,0.0,1.0,1.92,0.92,1.0,2.11333333333,0.646666666667
150,Premier League 2004/2005,2005-01-01,A,Middlesbrough FC,2:0 (1:0),3.0,1.0,2.0,0.0,2.0,1.92052980132,0.913907284768,1.00662251656,2.11920529801,0.649006622517
